CMDLINE python realtime_parallel.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
CHLD 47 266.484375 1677250349.2786
CHLD 48 0.000000 1677250349.2786
CHLD 49 0.000000 1677250349.2786
CHLD 50 0.000000 1677250349.2786
CHLD 51 0.000000 1677250349.2786
CHLD 52 288.570312 1677250349.2786
CHLD 53 271.980469 1677250349.2786
CHLD 54 276.437500 1677250349.2787
CHLD 55 271.652344 1677250349.2787
CHLD 56 276.746094 1677250349.2787
CHLD 57 269.406250 1677250349.2787
CHLD 58 277.617188 1677250349.2787
CHLD 59 279.464844 1677250349.2787
CHLD 60 276.925781 1677250349.2787
CHLD 61 274.726562 1677250349.2788
CHLD 62 273.570312 1677250349.2788
CHLD 63 272.312500 1677250349.2788
CHLD 64 265.000000 1677250349.2788
CHLD 65 264.472656 1677250349.2788
CHLD 66 264.402344 1677250349.2788
CHLD 67 263.675781 1677250349.2788
CHLD 68 263.421875 1677250349.2789
CHLD 69 0.000000 1677250349.2789
CHLD 70 263.394531 1677250349.2789
CHLD 71 263.093750 1677250349.2789
MEM 16162.171875 1677250349.3975
CHLD 0 1236.363281 1677250349.4142
CHLD 1 280.429688 1677250349.4142
CHLD 2 283.710938 1677250349.4142
CHLD 3 271.691406 1677250349.4143
CHLD 4 277.968750 1677250349.4143
CHLD 5 275.351562 1677250349.4143
CHLD 6 277.746094 1677250349.4143
CHLD 7 0.000000 1677250349.4143
CHLD 8 0.000000 1677250349.4143
CHLD 9 279.855469 1677250349.4144
CHLD 10 283.125000 1677250349.4144
CHLD 11 277.207031 1677250349.4144
CHLD 12 0.000000 1677250349.4144
CHLD 13 279.843750 1677250349.4144
CHLD 14 279.140625 1677250349.4144
CHLD 15 279.843750 1677250349.4144
CHLD 16 282.199219 1677250349.4145
CHLD 17 274.046875 1677250349.4145
CHLD 18 274.164062 1677250349.4145
CHLD 19 280.152344 1677250349.4145
CHLD 20 282.265625 1677250349.4145
CHLD 21 279.375000 1677250349.4146
CHLD 22 276.863281 1677250349.4146
CHLD 23 275.660156 1677250349.4146
CHLD 24 0.000000 1677250349.4146
CHLD 25 272.863281 1677250349.4146
CHLD 26 271.574219 1677250349.4146
CHLD 27 0.000000 1677250349.4146
CHLD 28 0.000000 1677250349.4147
CHLD 29 0.000000 1677250349.4147
CHLD 30 0.000000 1677250349.4147
CHLD 31 0.000000 1677250349.4147
CHLD 32 278.105469 1677250349.4147
CHLD 33 278.183594 1677250349.4147
CHLD 34 278.355469 1677250349.4148
CHLD 35 274.457031 1677250349.4148
CHLD 36 273.964844 1677250349.4148
CHLD 37 271.652344 1677250349.4148
CHLD 38 277.699219 1677250349.4148
CHLD 39 271.570312 1677250349.4148
CHLD 40 279.523438 1677250349.4148
CHLD 41 276.742188 1677250349.4149
CHLD 42 275.394531 1677250349.4149
CHLD 43 300.468750 1677250349.4149
CHLD 44 272.628906 1677250349.4149
CHLD 45 264.820312 1677250349.4149
CHLD 46 264.089844 1677250349.4149
CHLD 47 265.730469 1677250349.4150
CHLD 48 0.000000 1677250349.4150
CHLD 49 0.000000 1677250349.4150
CHLD 50 0.000000 1677250349.4150
CHLD 51 0.000000 1677250349.4150
CHLD 52 279.511719 1677250349.4150
CHLD 53 286.070312 1677250349.4150
CHLD 54 290.191406 1677250349.4151
CHLD 55 271.652344 1677250349.4151
CHLD 56 273.964844 1677250349.4151
CHLD 57 271.570312 1677250349.4151
CHLD 58 369.140625 1677250349.4151
CHLD 59 279.464844 1677250349.4151
CHLD 60 276.925781 1677250349.4151
CHLD 61 274.726562 1677250349.4152
CHLD 62 273.570312 1677250349.4152
CHLD 63 272.312500 1677250349.4152
CHLD 64 265.000000 1677250349.4152
CHLD 65 264.472656 1677250349.4152
CHLD 66 0.000000 1677250349.4152
CHLD 67 0.000000 1677250349.4152
CHLD 68 0.000000 1677250349.4153
CHLD 69 0.000000 1677250349.4153
CHLD 70 263.394531 1677250349.4153
CHLD 71 0.000000 1677250349.4153
MEM 13594.031250 1677250349.5565
CHLD 0 1806.015625 1677250349.5741
CHLD 1 276.949219 1677250349.5741
CHLD 2 283.710938 1677250349.5741
CHLD 3 0.000000 1677250349.5741
CHLD 4 277.968750 1677250349.5741
CHLD 5 330.730469 1677250349.5742
CHLD 6 0.000000 1677250349.5742
CHLD 7 0.000000 1677250349.5742
CHLD 8 0.000000 1677250349.5742
CHLD 9 283.910156 1677250349.5742
CHLD 10 280.582031 1677250349.5742
CHLD 11 277.207031 1677250349.5742
CHLD 12 0.000000 1677250349.5743
CHLD 13 279.843750 1677250349.5743
CHLD 14 279.636719 1677250349.5743
CHLD 15 279.843750 1677250349.5743
CHLD 16 282.265625 1677250349.5743
CHLD 17 274.046875 1677250349.5743
CHLD 18 274.230469 1677250349.5743
CHLD 19 0.000000 1677250349.5744
CHLD 20 0.000000 1677250349.5744
CHLD 21 279.378906 1677250349.5744
CHLD 22 277.484375 1677250349.5744
CHLD 23 0.000000 1677250349.5744
CHLD 24 0.000000 1677250349.5744
CHLD 25 272.863281 1677250349.5745
CHLD 26 271.574219 1677250349.5745
CHLD 27 0.000000 1677250349.5745
CHLD 28 0.000000 1677250349.5745
CHLD 29 0.000000 1677250349.5745
CHLD 30 0.000000 1677250349.5745
CHLD 31 0.000000 1677250349.5745
CHLD 32 278.105469 1677250349.5746
CHLD 33 278.183594 1677250349.5746
CHLD 34 278.355469 1677250349.5746
CHLD 35 274.460938 1677250349.5746
CHLD 36 274.046875 1677250349.5746
CHLD 37 271.652344 1677250349.5746
CHLD 38 280.132812 1677250349.5746
CHLD 39 271.652344 1677250349.5747
CHLD 40 279.523438 1677250349.5747
CHLD 41 276.742188 1677250349.5747
CHLD 42 275.398438 1677250349.5747
CHLD 43 0.000000 1677250349.5747
CHLD 44 271.445312 1677250349.5747
CHLD 45 0.000000 1677250349.5747
CHLD 46 0.000000 1677250349.5748
CHLD 47 0.000000 1677250349.5748
CHLD 48 0.000000 1677250349.5748
CHLD 49 0.000000 1677250349.5748
CHLD 50 0.000000 1677250349.5748
CHLD 51 0.000000 1677250349.5748
CHLD 52 279.593750 1677250349.5748
CHLD 53 276.003906 1677250349.5749
CHLD 54 279.761719 1677250349.5749
CHLD 55 271.652344 1677250349.5749
CHLD 56 274.046875 1677250349.5749
CHLD 57 271.652344 1677250349.5749
CHLD 58 277.828125 1677250349.5749
CHLD 59 307.800781 1677250349.5750
CHLD 60 361.519531 1677250349.5750
CHLD 61 274.937500 1677250349.5750
CHLD 62 301.906250 1677250349.5750
CHLD 63 300.648438 1677250349.5750
CHLD 64 0.000000 1677250349.5750
CHLD 65 0.000000 1677250349.5750
CHLD 66 0.000000 1677250349.5751
CHLD 67 0.000000 1677250349.5751
CHLD 68 0.000000 1677250349.5751
CHLD 69 0.000000 1677250349.5751
CHLD 70 0.000000 1677250349.5751
CHLD 71 0.000000 1677250349.5751
MEM 13894.464844 1677250349.6927
CHLD 0 2085.195312 1677250349.7091
CHLD 1 276.949219 1677250349.7091
CHLD 2 283.710938 1677250349.7091
CHLD 3 0.000000 1677250349.7091
CHLD 4 277.968750 1677250349.7092
CHLD 5 272.695312 1677250349.7092
CHLD 6 0.000000 1677250349.7092
CHLD 7 0.000000 1677250349.7092
CHLD 8 0.000000 1677250349.7092
CHLD 9 283.949219 1677250349.7092
CHLD 10 280.582031 1677250349.7092
CHLD 11 277.207031 1677250349.7093
CHLD 12 0.000000 1677250349.7093
CHLD 13 279.843750 1677250349.7093
CHLD 14 279.636719 1677250349.7093
CHLD 15 283.929688 1677250349.7093
CHLD 16 282.265625 1677250349.7093
CHLD 17 274.046875 1677250349.7094
CHLD 18 274.230469 1677250349.7094
CHLD 19 0.000000 1677250349.7094
CHLD 20 0.000000 1677250349.7094
CHLD 21 279.378906 1677250349.7094
CHLD 22 277.527344 1677250349.7094
CHLD 23 0.000000 1677250349.7094
CHLD 24 0.000000 1677250349.7095
CHLD 25 272.863281 1677250349.7095
CHLD 26 272.035156 1677250349.7095
CHLD 27 0.000000 1677250349.7095
CHLD 28 0.000000 1677250349.7095
CHLD 29 0.000000 1677250349.7095
CHLD 30 0.000000 1677250349.7095
CHLD 31 0.000000 1677250349.7096
CHLD 32 278.105469 1677250349.7096
CHLD 33 281.574219 1677250349.7096
CHLD 34 278.355469 1677250349.7096
CHLD 35 274.460938 1677250349.7096
CHLD 36 274.046875 1677250349.7096
CHLD 37 274.460938 1677250349.7096
CHLD 38 280.132812 1677250349.7097
CHLD 39 271.652344 1677250349.7097
CHLD 40 280.292969 1677250349.7097
CHLD 41 277.406250 1677250349.7097
CHLD 42 275.398438 1677250349.7097
CHLD 43 0.000000 1677250349.7097
CHLD 44 271.445312 1677250349.7097
CHLD 45 0.000000 1677250349.7098
CHLD 46 0.000000 1677250349.7098
CHLD 47 0.000000 1677250349.7098
CHLD 48 0.000000 1677250349.7098
CHLD 49 0.000000 1677250349.7098
CHLD 50 0.000000 1677250349.7098
CHLD 51 0.000000 1677250349.7098
CHLD 52 279.593750 1677250349.7099
CHLD 53 276.003906 1677250349.7099
CHLD 54 279.843750 1677250349.7099
CHLD 55 274.460938 1677250349.7099
CHLD 56 274.046875 1677250349.7099
CHLD 57 271.652344 1677250349.7099
CHLD 58 277.828125 1677250349.7099
CHLD 59 307.800781 1677250349.7100
CHLD 60 361.519531 1677250349.7100
CHLD 61 274.937500 1677250349.7100
CHLD 62 301.906250 1677250349.7100
CHLD 63 300.648438 1677250349.7100
CHLD 64 0.000000 1677250349.7100
CHLD 65 0.000000 1677250349.7101
CHLD 66 0.000000 1677250349.7101
CHLD 67 0.000000 1677250349.7101
CHLD 68 0.000000 1677250349.7101
CHLD 69 0.000000 1677250349.7101
CHLD 70 0.000000 1677250349.7101
CHLD 71 0.000000 1677250349.7101
MEM 13833.843750 1677250349.8282
CHLD 0 2120.054688 1677250349.8445
CHLD 1 276.949219 1677250349.8445
CHLD 2 283.710938 1677250349.8446
CHLD 3 0.000000 1677250349.8446
CHLD 4 277.968750 1677250349.8446
CHLD 5 272.695312 1677250349.8446
CHLD 6 0.000000 1677250349.8446
CHLD 7 0.000000 1677250349.8446
CHLD 8 0.000000 1677250349.8446
CHLD 9 283.949219 1677250349.8447
CHLD 10 280.582031 1677250349.8447
CHLD 11 278.214844 1677250349.8447
CHLD 12 0.000000 1677250349.8447
CHLD 13 283.933594 1677250349.8447
CHLD 14 279.636719 1677250349.8447
CHLD 15 283.996094 1677250349.8448
CHLD 16 282.265625 1677250349.8448
CHLD 17 277.171875 1677250349.8448
CHLD 18 274.230469 1677250349.8448
CHLD 19 0.000000 1677250349.8448
CHLD 20 0.000000 1677250349.8448
CHLD 21 279.378906 1677250349.8448
CHLD 22 277.527344 1677250349.8449
CHLD 23 0.000000 1677250349.8449
CHLD 24 0.000000 1677250349.8449
CHLD 25 273.339844 1677250349.8449
CHLD 26 272.035156 1677250349.8449
CHLD 27 0.000000 1677250349.8449
CHLD 28 0.000000 1677250349.8449
CHLD 29 0.000000 1677250349.8450
CHLD 30 0.000000 1677250349.8450
CHLD 31 0.000000 1677250349.8450
CHLD 32 282.175781 1677250349.8450
CHLD 33 281.574219 1677250349.8450
CHLD 34 278.355469 1677250349.8450
CHLD 35 274.460938 1677250349.8451
CHLD 36 274.046875 1677250349.8451
CHLD 37 274.460938 1677250349.8451
CHLD 38 280.132812 1677250349.8451
CHLD 39 274.449219 1677250349.8451
CHLD 40 280.292969 1677250349.8451
CHLD 41 277.406250 1677250349.8452
CHLD 42 276.007812 1677250349.8452
CHLD 43 0.000000 1677250349.8452
CHLD 44 271.445312 1677250349.8452
CHLD 45 0.000000 1677250349.8452
CHLD 46 0.000000 1677250349.8452
CHLD 47 0.000000 1677250349.8452
CHLD 48 0.000000 1677250349.8453
CHLD 49 0.000000 1677250349.8453
CHLD 50 0.000000 1677250349.8453
CHLD 51 0.000000 1677250349.8453
CHLD 52 279.593750 1677250349.8453
CHLD 53 276.003906 1677250349.8453
CHLD 54 279.843750 1677250349.8453
CHLD 55 274.460938 1677250349.8454
CHLD 56 276.585938 1677250349.8454
CHLD 57 274.460938 1677250349.8454
CHLD 58 277.074219 1677250349.8454
CHLD 59 307.800781 1677250349.8454
CHLD 60 305.261719 1677250349.8454
CHLD 61 274.937500 1677250349.8454
CHLD 62 301.906250 1677250349.8455
CHLD 63 300.648438 1677250349.8455
CHLD 64 0.000000 1677250349.8455
CHLD 65 0.000000 1677250349.8455
CHLD 66 0.000000 1677250349.8455
CHLD 67 0.000000 1677250349.8455
CHLD 68 0.000000 1677250349.8455
CHLD 69 0.000000 1677250349.8456
CHLD 70 0.000000 1677250349.8456
CHLD 71 0.000000 1677250349.8456
MEM 13670.164062 1677250349.9637
CHLD 0 1955.109375 1677250349.9817
CHLD 1 276.949219 1677250349.9818
CHLD 2 285.062500 1677250349.9818
CHLD 3 0.000000 1677250349.9818
CHLD 4 277.968750 1677250349.9818
CHLD 5 271.941406 1677250349.9818
CHLD 6 0.000000 1677250349.9818
CHLD 7 0.000000 1677250349.9819
CHLD 8 0.000000 1677250349.9819
CHLD 9 283.949219 1677250349.9819
CHLD 10 279.828125 1677250349.9819
CHLD 11 278.214844 1677250349.9819
CHLD 12 0.000000 1677250349.9819
CHLD 13 284.000000 1677250349.9820
CHLD 14 279.636719 1677250349.9820
CHLD 15 283.996094 1677250349.9820
CHLD 16 282.265625 1677250349.9820
CHLD 17 277.230469 1677250349.9820
CHLD 18 275.085938 1677250349.9820
CHLD 19 0.000000 1677250349.9820
CHLD 20 0.000000 1677250349.9821
CHLD 21 280.113281 1677250349.9821
CHLD 22 277.527344 1677250349.9821
CHLD 23 0.000000 1677250349.9821
CHLD 24 0.000000 1677250349.9821
CHLD 25 273.339844 1677250349.9821
CHLD 26 272.035156 1677250349.9822
CHLD 27 0.000000 1677250349.9822
CHLD 28 0.000000 1677250349.9822
CHLD 29 0.000000 1677250349.9822
CHLD 30 0.000000 1677250349.9822
CHLD 31 0.000000 1677250349.9822
CHLD 32 282.175781 1677250349.9822
CHLD 33 281.574219 1677250349.9823
CHLD 34 282.425781 1677250349.9823
CHLD 35 275.386719 1677250349.9823
CHLD 36 277.199219 1677250349.9823
CHLD 37 274.460938 1677250349.9823
CHLD 38 280.933594 1677250349.9823
CHLD 39 274.449219 1677250349.9824
CHLD 40 280.292969 1677250349.9824
CHLD 41 278.070312 1677250349.9824
CHLD 42 276.007812 1677250349.9824
CHLD 43 0.000000 1677250349.9824
CHLD 44 271.445312 1677250349.9824
CHLD 45 0.000000 1677250349.9825
CHLD 46 0.000000 1677250349.9825
CHLD 47 0.000000 1677250349.9825
CHLD 48 0.000000 1677250349.9825
CHLD 49 0.000000 1677250349.9825
CHLD 50 0.000000 1677250349.9825
CHLD 51 0.000000 1677250349.9825
CHLD 52 279.593750 1677250349.9825
CHLD 53 276.003906 1677250349.9826
CHLD 54 279.843750 1677250349.9826
CHLD 55 274.460938 1677250349.9826
CHLD 56 277.210938 1677250349.9826
CHLD 57 274.460938 1677250349.9826
CHLD 58 277.074219 1677250349.9826
CHLD 59 271.222656 1677250349.9827
CHLD 60 305.261719 1677250349.9827
CHLD 61 274.937500 1677250349.9827
CHLD 62 267.710938 1677250349.9827
CHLD 63 300.648438 1677250349.9827
CHLD 64 0.000000 1677250349.9827
CHLD 65 0.000000 1677250349.9827
CHLD 66 0.000000 1677250349.9828
CHLD 67 0.000000 1677250349.9828
CHLD 68 0.000000 1677250349.9828
CHLD 69 0.000000 1677250349.9828
CHLD 70 0.000000 1677250349.9828
CHLD 71 0.000000 1677250349.9828
MEM 9724.140625 1677250350.1014
CHLD 0 1841.914062 1677250350.1185
CHLD 1 341.593750 1677250350.1185
CHLD 2 0.000000 1677250350.1185
CHLD 3 278.972656 1677250350.1186
CHLD 4 0.000000 1677250350.1186
CHLD 5 0.000000 1677250350.1186
CHLD 6 0.000000 1677250350.1186
CHLD 7 0.000000 1677250350.1186
CHLD 8 283.949219 1677250350.1186
CHLD 9 0.000000 1677250350.1187
CHLD 10 302.968750 1677250350.1187
CHLD 11 0.000000 1677250350.1187
CHLD 12 284.000000 1677250350.1187
CHLD 13 0.000000 1677250350.1187
CHLD 14 283.996094 1677250350.1187
CHLD 15 0.000000 1677250350.1187
CHLD 16 277.230469 1677250350.1188
CHLD 17 275.085938 1677250350.1188
CHLD 18 0.000000 1677250350.1188
CHLD 19 0.000000 1677250350.1188
CHLD 20 280.148438 1677250350.1188
CHLD 21 0.000000 1677250350.1188
CHLD 22 0.000000 1677250350.1188
CHLD 23 0.000000 1677250350.1189
CHLD 24 273.339844 1677250350.1189
CHLD 25 272.035156 1677250350.1189
CHLD 26 0.000000 1677250350.1189
CHLD 27 0.000000 1677250350.1189
CHLD 28 0.000000 1677250350.1189
CHLD 29 0.000000 1677250350.1190
CHLD 30 0.000000 1677250350.1190
CHLD 31 282.175781 1677250350.1190
CHLD 32 281.574219 1677250350.1190
CHLD 33 282.425781 1677250350.1190
CHLD 34 0.000000 1677250350.1190
CHLD 35 277.199219 1677250350.1190
CHLD 36 275.351562 1677250350.1191
CHLD 37 280.933594 1677250350.1191
CHLD 38 274.449219 1677250350.1191
CHLD 39 280.917969 1677250350.1191
CHLD 40 278.070312 1677250350.1191
CHLD 41 276.617188 1677250350.1191
CHLD 42 0.000000 1677250350.1191
CHLD 43 0.000000 1677250350.1192
CHLD 44 0.000000 1677250350.1192
CHLD 45 0.000000 1677250350.1192
CHLD 46 0.000000 1677250350.1192
CHLD 47 0.000000 1677250350.1192
CHLD 48 0.000000 1677250350.1192
CHLD 49 0.000000 1677250350.1192
CHLD 50 0.000000 1677250350.1193
CHLD 51 283.718750 1677250350.1193
CHLD 52 279.621094 1677250350.1193
CHLD 53 279.843750 1677250350.1193
CHLD 54 310.148438 1677250350.1193
CHLD 55 277.210938 1677250350.1193
CHLD 56 274.460938 1677250350.1193
CHLD 57 0.000000 1677250350.1194
CHLD 58 0.000000 1677250350.1194
CHLD 59 0.000000 1677250350.1194
CHLD 60 0.000000 1677250350.1194
CHLD 61 0.000000 1677250350.1194
CHLD 62 0.000000 1677250350.1194
CHLD 63 0.000000 1677250350.1194
CHLD 64 0.000000 1677250350.1195
CHLD 65 0.000000 1677250350.1195
CHLD 66 0.000000 1677250350.1195
CHLD 67 0.000000 1677250350.1195
CHLD 68 0.000000 1677250350.1195
CHLD 69 0.000000 1677250350.1195
CHLD 70 0.000000 1677250350.1195
MEM 9800.183594 1677250350.2378
CHLD 0 2049.183594 1677250350.2545
CHLD 1 280.964844 1677250350.2545
CHLD 2 0.000000 1677250350.2545
CHLD 3 278.972656 1677250350.2545
CHLD 4 0.000000 1677250350.2545
CHLD 5 0.000000 1677250350.2545
CHLD 6 0.000000 1677250350.2546
CHLD 7 0.000000 1677250350.2546
CHLD 8 283.949219 1677250350.2546
CHLD 9 0.000000 1677250350.2546
CHLD 10 274.570312 1677250350.2546
CHLD 11 0.000000 1677250350.2546
CHLD 12 284.000000 1677250350.2546
CHLD 13 0.000000 1677250350.2547
CHLD 14 283.996094 1677250350.2547
CHLD 15 0.000000 1677250350.2547
CHLD 16 277.234375 1677250350.2547
CHLD 17 275.109375 1677250350.2547
CHLD 18 0.000000 1677250350.2547
CHLD 19 0.000000 1677250350.2547
CHLD 20 280.148438 1677250350.2548
CHLD 21 0.000000 1677250350.2548
CHLD 22 0.000000 1677250350.2548
CHLD 23 0.000000 1677250350.2548
CHLD 24 273.339844 1677250350.2548
CHLD 25 272.035156 1677250350.2548
CHLD 26 0.000000 1677250350.2548
CHLD 27 0.000000 1677250350.2549
CHLD 28 0.000000 1677250350.2549
CHLD 29 0.000000 1677250350.2549
CHLD 30 0.000000 1677250350.2549
CHLD 31 282.175781 1677250350.2549
CHLD 32 282.738281 1677250350.2550
CHLD 33 282.425781 1677250350.2550
CHLD 34 0.000000 1677250350.2550
CHLD 35 277.199219 1677250350.2550
CHLD 36 275.351562 1677250350.2550
CHLD 37 280.933594 1677250350.2550
CHLD 38 275.351562 1677250350.2550
CHLD 39 280.917969 1677250350.2551
CHLD 40 278.070312 1677250350.2551
CHLD 41 276.617188 1677250350.2551
CHLD 42 0.000000 1677250350.2551
CHLD 43 0.000000 1677250350.2551
CHLD 44 0.000000 1677250350.2551
CHLD 45 0.000000 1677250350.2551
CHLD 46 0.000000 1677250350.2552
CHLD 47 0.000000 1677250350.2552
CHLD 48 0.000000 1677250350.2552
CHLD 49 0.000000 1677250350.2552
CHLD 50 0.000000 1677250350.2552
CHLD 51 283.718750 1677250350.2552
CHLD 52 279.621094 1677250350.2552
CHLD 53 283.957031 1677250350.2553
CHLD 54 272.730469 1677250350.2553
CHLD 55 277.210938 1677250350.2553
CHLD 56 275.351562 1677250350.2553
CHLD 57 0.000000 1677250350.2553
CHLD 58 0.000000 1677250350.2553
CHLD 59 0.000000 1677250350.2553
CHLD 60 0.000000 1677250350.2554
CHLD 61 0.000000 1677250350.2554
CHLD 62 0.000000 1677250350.2554
CHLD 63 0.000000 1677250350.2554
CHLD 64 0.000000 1677250350.2554
CHLD 65 0.000000 1677250350.2554
CHLD 66 0.000000 1677250350.2555
CHLD 67 0.000000 1677250350.2555
CHLD 68 0.000000 1677250350.2555
CHLD 69 0.000000 1677250350.2555
CHLD 70 0.000000 1677250350.2555
MEM 9236.511719 1677250350.3733
CHLD 0 2031.464844 1677250350.3899
CHLD 1 278.972656 1677250350.3900
CHLD 2 0.000000 1677250350.3900
CHLD 3 0.000000 1677250350.3900
CHLD 4 0.000000 1677250350.3900
CHLD 5 0.000000 1677250350.3900
CHLD 6 342.000000 1677250350.3900
CHLD 7 0.000000 1677250350.3901
CHLD 8 0.000000 1677250350.3901
CHLD 9 0.000000 1677250350.3901
CHLD 10 284.000000 1677250350.3901
CHLD 11 0.000000 1677250350.3901
CHLD 12 283.996094 1677250350.3901
CHLD 13 0.000000 1677250350.3901
CHLD 14 278.230469 1677250350.3902
CHLD 15 275.109375 1677250350.3902
CHLD 16 0.000000 1677250350.3902
CHLD 17 0.000000 1677250350.3902
CHLD 18 280.148438 1677250350.3902
CHLD 19 0.000000 1677250350.3902
CHLD 20 0.000000 1677250350.3902
CHLD 21 0.000000 1677250350.3903
CHLD 22 273.339844 1677250350.3903
CHLD 23 328.011719 1677250350.3903
CHLD 24 0.000000 1677250350.3903
CHLD 25 0.000000 1677250350.3903
CHLD 26 0.000000 1677250350.3903
CHLD 27 0.000000 1677250350.3903
CHLD 28 0.000000 1677250350.3904
CHLD 29 282.175781 1677250350.3904
CHLD 30 282.738281 1677250350.3904
CHLD 31 282.425781 1677250350.3904
CHLD 32 0.000000 1677250350.3904
CHLD 33 278.207031 1677250350.3904
CHLD 34 275.351562 1677250350.3904
CHLD 35 281.738281 1677250350.3905
CHLD 36 275.351562 1677250350.3905
CHLD 37 281.062500 1677250350.3905
CHLD 38 278.070312 1677250350.3905
CHLD 39 381.585938 1677250350.3905
CHLD 40 0.000000 1677250350.3905
CHLD 41 0.000000 1677250350.3905
CHLD 42 0.000000 1677250350.3906
CHLD 43 0.000000 1677250350.3906
CHLD 44 0.000000 1677250350.3906
CHLD 45 0.000000 1677250350.3906
CHLD 46 0.000000 1677250350.3906
CHLD 47 0.000000 1677250350.3906
CHLD 48 0.000000 1677250350.3906
CHLD 49 283.722656 1677250350.3907
CHLD 50 279.621094 1677250350.3907
CHLD 51 283.960938 1677250350.3907
CHLD 52 0.000000 1677250350.3907
CHLD 53 278.250000 1677250350.3907
CHLD 54 272.695312 1677250350.3907
CHLD 55 0.000000 1677250350.3908
CHLD 56 0.000000 1677250350.3908
CHLD 57 0.000000 1677250350.3908
CHLD 58 0.000000 1677250350.3908
CHLD 59 0.000000 1677250350.3908
CHLD 60 0.000000 1677250350.3908
CHLD 61 0.000000 1677250350.3908
CHLD 62 0.000000 1677250350.3908
CHLD 63 0.000000 1677250350.3909
CHLD 64 0.000000 1677250350.3909
CHLD 65 0.000000 1677250350.3909
CHLD 66 0.000000 1677250350.3909
CHLD 67 0.000000 1677250350.3909
CHLD 68 0.000000 1677250350.3909
MEM 9248.859375 1677250350.5085
CHLD 0 2325.050781 1677250350.5242
CHLD 1 278.972656 1677250350.5242
CHLD 2 0.000000 1677250350.5242
CHLD 3 0.000000 1677250350.5242
CHLD 4 0.000000 1677250350.5242
CHLD 5 0.000000 1677250350.5243
CHLD 6 281.371094 1677250350.5243
CHLD 7 0.000000 1677250350.5243
CHLD 8 0.000000 1677250350.5243
CHLD 9 0.000000 1677250350.5243
CHLD 10 284.000000 1677250350.5243
CHLD 11 0.000000 1677250350.5243
CHLD 12 285.339844 1677250350.5243
CHLD 13 0.000000 1677250350.5244
CHLD 14 278.230469 1677250350.5244
CHLD 15 275.109375 1677250350.5244
CHLD 16 0.000000 1677250350.5244
CHLD 17 0.000000 1677250350.5244
CHLD 18 280.914062 1677250350.5244
CHLD 19 0.000000 1677250350.5244
CHLD 20 0.000000 1677250350.5245
CHLD 21 0.000000 1677250350.5245
CHLD 22 273.339844 1677250350.5245
CHLD 23 270.929688 1677250350.5245
CHLD 24 0.000000 1677250350.5245
CHLD 25 0.000000 1677250350.5245
CHLD 26 0.000000 1677250350.5245
CHLD 27 0.000000 1677250350.5246
CHLD 28 0.000000 1677250350.5246
CHLD 29 283.527344 1677250350.5246
CHLD 30 282.738281 1677250350.5246
CHLD 31 283.777344 1677250350.5246
CHLD 32 0.000000 1677250350.5246
CHLD 33 278.207031 1677250350.5246
CHLD 34 276.242188 1677250350.5246
CHLD 35 281.738281 1677250350.5247
CHLD 36 275.351562 1677250350.5247
CHLD 37 281.062500 1677250350.5247
CHLD 38 278.070312 1677250350.5247
CHLD 39 274.843750 1677250350.5247
CHLD 40 0.000000 1677250350.5247
CHLD 41 0.000000 1677250350.5247
CHLD 42 0.000000 1677250350.5248
CHLD 43 0.000000 1677250350.5248
CHLD 44 0.000000 1677250350.5248
CHLD 45 0.000000 1677250350.5248
CHLD 46 0.000000 1677250350.5248
CHLD 47 0.000000 1677250350.5248
CHLD 48 0.000000 1677250350.5248
CHLD 49 283.722656 1677250350.5248
CHLD 50 279.625000 1677250350.5249
CHLD 51 283.960938 1677250350.5249
CHLD 52 0.000000 1677250350.5249
CHLD 53 278.250000 1677250350.5249
CHLD 54 272.695312 1677250350.5249
CHLD 55 0.000000 1677250350.5249
CHLD 56 0.000000 1677250350.5250
CHLD 57 0.000000 1677250350.5250
CHLD 58 0.000000 1677250350.5250
CHLD 59 0.000000 1677250350.5250
CHLD 60 0.000000 1677250350.5250
CHLD 61 0.000000 1677250350.5250
CHLD 62 0.000000 1677250350.5250
CHLD 63 0.000000 1677250350.5251
CHLD 64 0.000000 1677250350.5251
CHLD 65 0.000000 1677250350.5251
CHLD 66 0.000000 1677250350.5251
CHLD 67 0.000000 1677250350.5251
CHLD 68 0.000000 1677250350.5251
MEM 8217.601562 1677250350.6425
